# accuracy of sparse recovery for different rho and max_level
    # rho_list, norm_list, opnorm_list, n_meas_list, max_level_list
19.0,0.014090944602171772,0.005826854745848987,123.0,8.0
19.0,0.004333583115776976,0.001408302028844426,145.0,9.0
19.0,0.0008461605295572903,0.0002462794122797335,162.0,10.0
19.0,0.0018377951818607649,0.003926816305189281,179.0,11.0
20.0,0.8055303305179417,0.9999958369562856,2.0,1.0
20.0,0.6112933964776892,0.5588514943138984,4.0,2.0
20.0,0.5254059086069142,0.48818995926436654,8.0,3.0
20.0,0.3799850950381891,0.3379037114066261,16.0,4.0
20.0,0.2145730040416093,0.17056619906510748,32.0,5.0
20.0,0.09971932428946322,0.06670370735545457,64.0,6.0
20.0,0.039718614388310675,0.021291441841260764,88.0,7.0
20.0,0.014090943809182455,0.00582685476472801,116.0,8.0
20.0,0.004333580210563577,0.0014083020603446767,147.0,9.0
20.0,0.000846144754025356,0.00024627921240908437,163.0,10.0
20.0,6.410041604829038e-5,7.977727497279695e-5,177.0,11.0
